SimTime,tb_top.ch_out,tb_top.adc_out[5:0]
56.061,-0.40496765085326103,6
56.062,-0.40528476099569227,6
56.063,-0.40559921479697009,6
56.064,-0.40591103782095272,6
56.065,-0.40622025538340512,6
56.066,-0.40652689255373098,6
56.067,-0.40683097415665276,6
56.068,-0.40713252477385092,6
56.069,-0.40743156874557229,6
56.07,-0.40772813017221771,6
56.071,-0.40802223291591533,6
56.072,-0.408313900602088,6
56.073,-0.40860315662101931,6
56.074,-0.40889002412942399,6
56.075,-0.40917452605202609,6
56.076,-0.4094566850831477,6
56.077,-0.40973652368831182,6
56.078,-0.41001406410585989,6
56.079,-0.41028932834858467,6
56.08,-0.41056233820538052,6
56.081,-0.41083311524290989,6
56.082,-0.41110168080728582,6
56.083,-0.41136805602576998,6
56.084,-0.41163226180848578,6
56.085,-0.41189431885014427,6
56.086,-0.41215424763178304,6
56.087,-0.41241206842251499,6
56.088,-0.41266780128128722,6
56.089,-0.41292146605864793,6
56.09,-0.41317308239851896,6
56.091,-0.41342266973997438,6
56.092,-0.41367024731902213,6
56.093,-0.41391583417038852,6
56.094,-0.41415944912930325,6
56.095,-0.41440111083328579,6
56.096,-0.41464083772392935,6
56.097,-0.41487864804868435,6
56.098,-0.41511455986263845,6
56.099,-0.41534859103029403,6
56.1,-0.41558075922734117,6
56.101,-0.41581108194242655,6
56.102,-0.41603957647891748,6
56.103,-0.41626625995666106,6
56.104,-0.41649114931373737,6
56.105,-0.41671426130820755,6
56.106,-0.41693561251985578,6
56.107,-0.41715521935192523,6
56.108,-0.41737309803284839,6
56.109,-0.41758926461797041,6
56.11,-0.41780373499126766,6
56.111,-0.4180165248670582,6
56.112,-0.41822764979170751,6
56.113,-0.4184371251453271,6
56.114,-0.41864496614346669,6
56.115,-0.41885118783880015,6
56.116,-0.41905580512280449,6
56.117,-0.41925883272743247,6
56.118,-0.41946028522677808,6
56.119,-0.41966017703873515,6
56.12,-0.41985852242664856,6
56.121,-0.42005533550095864,6
56.122,-0.42025063022083686,6
56.123,-0.4204444203958152,6
56.124,-0.42063671968740596,6
56.125,-0.42082754161071434,6
56.126,-0.42101689953604171,6
56.127,-0.42120480669048022,6
56.128,-0.42139127615949845,6
56.129,-0.42157632088851693,6
56.13,-0.42175995368447455,6
56.131,-0.4219421872173843,6
56.132,-0.42212303402187895,6
56.133,-0.42230250649874601,6
56.134,-0.42248061691645117,6
56.135,-0.42265737741265114,6
56.136,-0.42283279999569456,6
56.137,-0.42300689654611112,6
56.138,-0.42317967881808838,6
56.139,-0.42335115844093701,6
56.14,-0.42352134692054227,6
56.141,-0.42369025564080404,6
56.142,-0.42385789586506295,6
56.143,-0.42402427873751375,6
56.144,-0.42418941528460574,6
56.145,-0.42435331641642898,6
56.146,-0.42451599292808784,6
56.147,-0.42467745550106029,6
56.148,-0.42483771470454368,6
56.149,-0.42499678099678706,6
56.15,-0.42515466472640873,4
56.151,-0.42531137613370107,4
56.152,-0.42546692535192021,4
56.153,-0.42562132240856282,4
56.154,-0.42577457722662837,4
56.155,-0.42592669962586749,4
56.156,-0.42607769932401623,4
56.157,-0.42622758593801702,4
56.158,-0.42637636898522513,4
56.159,-0.42652405788460146,4
56.16,-0.42667066195789183,4
56.161,-0.42681619043079216,4
56.162,-0.42696065243410025,4
56.163,-0.42710405700485388,4
56.164,-0.42724641308745548,4
56.165,-0.42738772953478332,4
56.166,-0.42752801510928917,4
56.167,-0.42766727848408326,4
56.168,-0.42780552824400564,4
56.169,-0.42794277288668425,4
56.17,-0.42807902082358062,4
56.171,-0.42821428038102261,4
56.172,-0.42834855980122377,4
56.173,-0.42848186724329085,4
56.174,-0.42861421078421846,4
56.175,-0.42874559841987059,4
56.176,-0.42887603806595154,4
56.177,-0.42900553755896226,4
56.178,-0.42913410465714685,4
56.179,-0.42926174704142561,4
56.18,-0.42938847231631666,4
56.181,-0.42951428801084585,4
56.182,-0.42963920157944485,4
56.183,-0.42976322040283799,4
56.184,-0.42988635178891721,4
56.185,-0.4300086029736061,4
56.186,-0.43012998112171252,4
56.187,-0.43025049332777054,4
56.188,-0.43037014661687073,4
56.189,-0.4304889479454802,4
56.19,-0.43060690420225178,4
56.191,-0.43072402220882261,4
56.192,-0.43084030872060197,4
56.193,-0.43095577042754918,4
56.194,-0.43107041395494128,4
56.195,-0.43118424586413001,4
56.196,-0.43129727265328943,4
56.197,-0.43140950075815349,4
56.198,-0.43152093655274359,4
56.199,-0.43163158635008708,4
56.2,-0.43174145640292549,4
56.201,-0.43185055290441393,4
56.202,-0.43243262441381136,4
56.203,-0.43277888138020104,4
56.204,-0.43296203101607311,4
56.205,-0.43304112625459307,4
56.206,-0.43306263422514019,4
56.207,-0.43306157787174404,4
56.208,-0.43306272270098367,4
56.209,-0.43308178314225165,4
56.21,-0.43312662565489746,4
56.211,-0.43319844845860245,4
56.212,-0.43329292053641627,4
56.213,-0.43340126531163059,4
56.214,-0.43351127708407972,4
56.215,-0.43360826088914639,4
56.216,-0.43367588888086406,4
56.217,-0.43369696861250923,4
56.218,-0.4336541206735155,4
56.219,-0.4335303650256529,4
56.22,-0.43330961705473137,4
56.221,-0.43297709581198329,4
56.222,-0.43251964816146715,4
56.223,-0.43192599357987216,4
56.224,-0.43118689517986619,4
56.225,-0.43029526315731526,4
56.226,-0.42924619730829361,4
56.227,-0.42803697553763947,4
56.228,-0.42666699540205344,4
56.229,-0.42513767571352973,4
56.23,-0.42345232508989389,4
56.231,-0.42161598409525014,4
56.232,-0.41963524728092338,4
56.233,-0.41751807103330085,4
56.234,-0.41527357267448339,4
56.235,-0.41291182575962615,4
56.236,-0.41044365598506138,4
56.237,-0.4078804415763852,4
56.238,-0.4052339214770706,4
56.239,-0.4025160141159656,4
56.24,-0.39973864900507472,4
56.241,-0.39691361291480309,4
56.242,-0.39405241189859896,4
56.243,-0.39116614999761934,4
56.244,-0.38826542505246886,4
56.245,-0.38536024168588523,4
56.246,-0.38245994119911303,4
56.247,-0.37957314784633012,4
56.248,-0.37670773071573038,4
56.249,-0.37387078025186071,4
56.25,-0.37106859830004435,8
56.251,-0.36830670043817071,8
56.252,-0.36558982928130929,8
56.253,-0.36292197739771037,8
56.254,-0.36030641845771727,8
56.255,-0.35774574524671388,8
56.256,-0.35524191320614135,8
56.257,-0.35279628821950926,8
56.258,-0.35040969742989386,8
56.259,-0.34808248195846569,8
56.26,-0.34581455048704768,8
56.261,-0.34360543276869904,8
56.262,-0.34145433223615973,8
56.263,-0.33936017698623866,8
56.264,-0.33732166852667667,8
56.265,-0.33533732777872216,8
56.266,-0.333405537931935,8
56.267,-0.3315245838461624,8
56.268,-0.32969268778802979,8
56.269,-0.32790804137474272,8
56.27,-0.32616883367579896,8
56.271,-0.32447327549289234,8
56.272,-0.3228196198995682,8
56.273,-0.32120617917497507,8
56.274,-0.31963133831040291,8
56.275,-0.31809356530342453,8
56.276,-0.31659141848267702,8
56.277,-0.31512355112707391,8
56.278,-0.31368871365702866,8
56.279,-0.31228575368267475,8
56.28,-0.31091361419569452,8
56.281,-0.30957133018788335,8
56.282,-0.30825802397161445,8
56.283,-0.30697289946562201,8
56.284,-0.30571523569461101,8
56.285,-0.30448437973378528,8
56.286,-0.30327973931004004,8
56.287,-0.30210077525087509,8
56.288,-0.30094699395055047,8
56.289,-0.29981794000112305,8
56.29,-0.29871318911417621,8
56.291,-0.29763234143767248,8
56.292,-0.29657501535173736,8
56.293,-0.29554084180759105,8
56.294,-0.29452945925550866,8
56.295,-0.29354050919077512,8
56.296,-0.29257363233124267,8
56.297,-0.29162846542637411,8
56.298,-0.29070463868561724,8
56.299,-0.28980177380360839,8
56.3,-0.28891948255103361,8
56.301,-0.28805736589293002,8
56.302,-0.28721501359072399,8
56.303,-0.28639200424028111,8
56.304,-0.28558790569558679,8
56.305,-0.28480227582626416,8
56.306,-0.28403466355684825,8
56.307,-0.28328461013643869,8
56.308,-0.28255165058891757,8
56.309,-0.28183531529621447,8
56.31,-0.28113513166999593,8
56.311,-0.28045062587052866,8
56.312,-0.27978132453520027,8
56.313,-0.27912675648316199,8
56.314,-0.27848645436668928,8
56.315,-0.27785995624404169,8
56.316,-0.27724680705276683,8
56.317,-0.27664655996645282,8
56.318,-0.27605877762184328,8
56.319,-0.2754830332069157,8
56.32,-0.27491891140397273,8
56.321,-0.27436600918494713,8
56.322,-0.2738239364589744,8
56.323,-0.2732923165748119,8
56.324,-0.27277078668288091,8
56.325,-0.27225899796357317,8
56.326,-0.27175661573000304,8
56.327,-0.2712633194146114,8
56.328,-0.27077880244995123,8
56.329,-0.27030277205462555,8
56.33,-0.26983494893573073,8
56.331,-0.26937506691929947,8
56.332,-0.26892287252017,8
56.333,-0.26847812446245001,8
56.334,-0.26804059316132733,8
56.335,-0.26761006017642686,8
56.336,-0.26718631764624934,8
56.337,-0.2667691677124806,8
56.338,-0.26635842194214865,8
56.339,-0.26595390075475211,8
56.34,-0.26555543286061034,8
56.341,-0.26516285471580392,8
56.342,-0.26477600999821088,8
56.343,-0.26439474910829597,8
56.344,-0.26401892869750826,8
56.345,-0.26364841122638139,8
56.346,-0.26328306455372308,8
56.347,-0.26292276155763822,8
56.348,-0.26256737978854383,8
56.349,-0.26221680115382084,8
56.35,-0.26187091163329923,15
56.351,-0.26152960102439082,15
56.352,-0.26119276271537134,15
56.353,-0.26086029348505857,15
56.354,-0.26053209332694677,15
56.355,-0.26020806529571816,15
56.356,-0.25988811537397288,15
56.357,-0.25957215235698211,15
56.358,-0.25926008775327691,15
56.359,-0.25895183569892727,15
56.36,-0.25864731288344378,15
56.361,-0.25834643848533556,15
56.362,-0.25804913411548136,15
56.363,-0.25775532376661381,15
56.364,-0.25746493376736684,15
56.365,-0.25717789273949954,15
56.366,-0.25689413155707524,15
56.367,-0.25661358330653999,15
56.368,-0.25633618324680835,15
56.369,-0.2560618687686253,15
56.37,-0.25579057935262328,15
56.371,-0.2555222565256372,15
56.372,-0.25525684381497293,15
56.373,-0.25499428670044511,15
56.374,-0.25473453256410966,15
56.375,-0.25447753063771072,15
56.376,-0.25422323194794666,15
56.377,-0.25397158925972757,15
56.378,-0.25372255701765523,15
56.379,-0.25347609128600168,15
56.38,-0.25323214968749541,15
56.381,-0.25299069134124846,15
56.382,-0.2527516768001693,15
56.383,-0.25251506798821222,15
56.384,-0.25228082813780994,15
56.385,-0.25204892172782406,15
56.386,-0.25181931442233457,15
56.387,-0.25159197301056646,15
56.388,-0.25136686534822589,15
56.389,-0.25114396030049291,15
56.39,-0.25092322768688452,15
56.391,-0.25070463822817296,15
56.392,-0.25048816349551067,15
56.393,-0.25027377586188182,15
56.394,-0.25006144845596956,15
56.395,-0.24985115511849809,15
56.396,-0.24964287036107854,15
56.397,-0.24943656932756458,15
56.398,-0.24923222775789555,15
56.399,-0.24902982195438578,15
56.4,-0.24882932875039787,15
56.401,-0.24863072548132187,15
56.402,-0.24938147480776679,15
56.403,-0.2496639637369413,15
56.404,-0.24962357334576957,15
56.405,-0.24937837667327201,15
56.406,-0.24902127565125451,15
56.407,-0.24862228432243255,15
56.408,-0.24823090231899392,15
56.409,-0.24787852756727566,15
56.41,-0.24758086248746286,15
56.411,-0.24734027344089127,15
56.412,-0.2471480687237001,15
56.413,-0.24698666590907831,15
56.414,-0.24683162470917941,15
56.415,-0.2466535266831702,15
56.416,-0.24641968799410527,15
56.417,-0.2460956959613369,15
56.418,-0.24564676432605315,15
56.419,-0.24503890591576477,15
56.42,-0.24423992474020531,15
56.421,-0.24322023246690402,15
56.422,-0.24195349670907468,15
56.423,-0.2404171306185432,15
56.424,-0.23859263492597238,15
56.425,-0.23646580482901222,15
56.426,-0.23402681502020078,15
56.427,-0.23127019669810489,15
56.428,-0.22819472064769081,15
56.429,-0.22480320044149357,15
56.43,-0.2211022295351292,15
56.431,-0.21710186554275634,15
56.432,-0.21281527431365424,15
56.433,-0.20825834562273091,15
56.434,-0.20344929136678219,15
56.435,-0.19840823615426595,15
56.436,-0.19315680911677874,15
56.437,-0.18771774468060384,15
56.438,-0.18211449893945642,15
56.439,-0.17637088718514876,15
56.44,-0.17051074709897254,15
56.441,-0.16455763109816088,15
56.442,-0.15853453038129928,15
56.443,-0.15246363233393795,15
56.444,-0.14636611214850484,15
56.445,-0.14026195878626277,15
56.446,-0.134169834766794,15
56.447,-0.12810696871373531,15
56.448,-0.12208907911397064,15
56.449,-0.11613032735946843,15
56.45,-0.11024329783342622,24
56.451,-0.10443900257127486,24
56.452,-0.098726907867452682,24
56.453,-0.093114980105067538,24
56.454,-0.087609748051490757,24
56.455,-0.08221637888212216,24
56.456,-0.076938765260388134,24
56.457,-0.071779620907814937,24
56.458,-0.066740582237157481,24
56.459,-0.061822313787658636,24
56.46,-0.057024615388437679,24
56.461,-0.05234652917798871,24
56.462,-0.04778644481945539,24
56.463,-0.04334220146784077,24
56.464,-0.039011185262209515,24
56.465,-0.0347904213293522,24
56.466,-0.030676659491939935,24
56.467,-0.026666453071049898,24
56.468,-0.022756230357746581,24
56.469,-0.018942358499305291,24
56.47,-0.01522119970127396,24
56.471,-0.0115891597859328,24
56.472,-0.0080427292702709707,24
56.473,-0.0045785172321644585,24
56.474,-0.0011932783221378848,24
56.475,0.0021160666496618935,24
56.476,0.0053524160652050554,24
56.477,0.0085184782614516549,24
56.478,0.011616767149196086,24
56.479,0.014649602117916813,24
56.48,0.017619111653401208,24
56.481,0.020527240101899696,24
56.482,0.023375757030471296,24
56.483,0.026166268656691753,24
56.484,0.028900230850701734,24
56.485,0.031578963247416693,24
56.486,0.034203664045400456,24
56.487,0.036775425110295384,24
56.488,0.039295247043759404,24
56.489,0.041764053922637615,24
56.49,0.044182707456740938,24
56.491,0.046552020356371945,24
56.492,0.048872768741982112,24
56.493,0.051145703467525422,24
56.494,0.053371560265748574,24
56.495,0.055551068657483146,24
56.496,0.05768495959772546,24
56.497,0.059773971858735758,24
56.498,0.061818857174467903,24
56.499,0.063820384191331486,24
56.5,0.065779341287630855,24
56.501,0.067696538338114523,24
56.502,0.07099403478604277,24
56.503,0.073546298137343077,24
56.504,0.075572307733106844,24
56.505,0.077250100105487648,24
56.506,0.078719972324916121,24
56.507,0.080087904315267883,24
56.508,0.081429116196307008,24
56.509,0.082791684197145637,24
56.51,0.084200146633511511,24
56.511,0.08565903966037694,24
56.512,0.087156310823274005,24
56.513,0.088666566678893929,24
56.514,0.090154118800545524,24
56.515,0.091575800208747546,24
56.516,0.092883531573236713,24
56.517,0.094026623340561402,24
56.518,0.094953806189935069,24
56.519,0.095614987864966833,24
56.52,0.095962739441956602,24
56.521,0.095953518462811777,24
56.522,0.095548640081506403,24
56.523,0.094715010458061077,24
56.524,0.093425639103922792,24
56.525,0.091659948766438779,24
56.526,0.08940390277382762,24
56.527,0.08664997058708987,24
56.528,0.083396952667200597,24
56.529,0.079649685713002599,24
56.53,0.075418648907420366,24
56.531,0.070719491077414751,24
56.532,0.065572497676578551,24
56.533,0.060002015287251693,24
56.534,0.054035849958380622,24
56.535,0.047704654190364341,24
56.536,0.0410413157900908,24
56.537,0.0340803601861333,24
56.538,0.026857376149838089,24
56.539,0.019408473243133689,24
56.54,0.011769777734753836,24
56.541,0.0039769722156763332,24
56.542,-0.0039351172794282047,24
56.543,-0.011932884160176252,24
56.544,-0.019984252902441199,24
56.545,-0.028058939216881698,24
56.546,-0.036128659538578189,24
56.547,-0.044167291446171403,24
56.548,-0.052150987325008585,24
56.549,-0.060058244169797062,24
56.55,-0.067869932882656386,28
56.551,-0.075569290768363884,28
56.552,-0.083141881167417817,28
56.553,-0.090575524307730887,28
56.554,-0.097860203506491911,28
56.555,-0.10498795082467437,28
56.556,-0.1119527161777672,28
56.557,-0.11875022374756596,28
56.558,-0.12537781933116618,28
56.559,-0.13183431201424814,28
56.56,-0.13811981327550799,28
56.561,-0.14423557632632181,28
56.562,-0.15018383817244949,28
56.563,-0.15596766656012839,28
56.564,-0.16159081364386602,28
56.565,-0.16705757789344441,28
56.566,-0.17237267544814486,28
56.567,-0.17754112183125265,28
56.568,-0.18256812466102762,28
56.569,-0.18745898773829001,28
56.57,-0.19221902665766255,28
56.571,-0.19685349588075102,28
56.572,-0.20136752702597133,28
56.573,-0.20576607797162588,28
56.574,-0.21005389223600357,28
56.575,-0.21423546799009902,28
56.576,-0.21831503597404478,28
56.577,-0.2222965455262324,28
56.578,-0.2261836578928399,28
56.579,-0.22997974596336701,28
56.58,-0.2336878995729525,28
56.581,-0.23731093552276852,28
56.582,-0.24085141149367839,28
56.583,-0.24431164306361317,28
56.584,-0.24769372308382806,28
56.585,-0.25099954272144231,28
56.586,-0.25423081353365617,28
56.587,-0.25738909000108157,28
56.588,-0.26047579201215953,28
56.589,-0.26349222685624679,28
56.59,-0.26643961034836189,28
56.591,-0.26931908677266952,28
56.592,-0.27213174739358309,28
56.593,-0.2748786473420739,28
56.594,-0.27756082073972593,28
56.595,-0.28017929397375085,28
56.596,-0.28273509708220523,28
56.597,-0.28522927324976288,28
56.598,-0.28766288645047133,28
56.599,-0.29003702730490782,28
56.6,-0.2923528172451314,28
56.601,-0.29461141110192113,28
56.602,-0.29823522552022974,28
56.603,-0.30109909736493568,28
56.604,-0.30342238702330382,28
56.605,-0.30538352296076537,28
56.606,-0.30712320398976561,28
56.607,-0.30874782027943837,28
56.608,-0.31033300921498808,28
56.609,-0.31192726969778428,28
56.61,-0.31355556642333771,28
56.611,-0.31522286388972037,28
56.612,-0.31691753819704288,28
56.613,-0.31861462294190512,28
56.614,-0.32027885355159569,28
56.615,-0.32186748212334432,28
56.616,-0.32333284213579072,28
56.617,-0.32462464920367612,28
56.618,-0.32569203029137728,28
56.619,-0.32648527944216926,28
56.62,-0.32695734308974694,28
56.621,-0.32706504238276068,28
56.622,-0.3267700436711527,28
56.623,-0.32603959138562133,28
56.624,-0.32484702000926013,28
56.625,-0.32317206372237439,28
56.626,-0.32100098363366319,28
56.627,-0.31832653333477234,28
56.628,-0.31514778387621234,28
56.629,-0.3114698292090749,28
56.63,-0.30730339271880691,28
56.631,-0.30266435474496484,28
56.632,-0.2975732199844231,28
56.633,-0.29205454246375034,28
56.634,-0.28613632438623082,28
56.635,-0.27984940365458155,28
56.636,-0.27322684328303926,28
56.637,-0.26630333428000663,28
56.638,-0.25911462193901802,28
56.639,-0.2516969638517389,28
56.64,-0.24408662637844475,28
56.641,-0.23631942480141674,28
56.642,-0.22843031096354707,28
56.643,-0.22045301087305605,28
56.644,-0.21241971354690578,28
56.645,-0.20436081127824385,28
56.646,-0.19630469055193564,28
56.647,-0.18827757199904316,28
56.648,-0.18030339707557699,28
56.649,-0.17240375857036919,28
56.65,-0.16459787158696851,20
56.651,-0.15690258129893833,20
56.652,-0.14933240353941951,20
56.653,-0.14189959414588474,20
56.654,-0.13461424293047491,20
56.655,-0.12748438817550309,20
56.656,-0.12051614765269555,20
56.657,-0.11371386232351351,20
56.658,-0.10708024908658806,20
56.659,-0.10061655918730925,20
56.66,-0.094322739184770424,20
56.661,-0.088197591673934275,20
56.662,-0.082238933278044213,20
56.663,-0.076443747750620655,20
56.664,-0.070808332351271402,20
56.665,-0.065328435979179034,20
56.666,-0.059999387857471317,20
56.667,-0.054816215856459558,20
56.668,-0.049773753820444744,20
56.669,-0.044866737518665836,20
56.67,-0.040089889073924564,20
56.671,-0.035437989931035516,20
56.672,-0.030905942610694171,20
56.673,-0.026488821652339088,20
56.674,-0.022181914282306946,20
56.675,-0.01798075145166014,20
56.676,-0.01388112997248846,20
56.677,-0.0098791265435337304,20
56.678,-0.0059711044971877819,20
56.679,-0.0021537141219857246,20
56.68,0.0015761125804893313,20
56.681,0.0052211718559187006,20
56.682,0.0087840020503084822,20
56.683,0.012266900566604386,20
56.684,0.015671943180366712,20
56.685,0.019001005022245387,20
56.686,0.022255782592967351,20
56.687,0.025437816238570263,20
56.688,0.028548512578128665,20
56.689,0.031589166441799321,20
56.69,0.034560981942390642,20
56.691,0.037465092367717549,20
56.692,0.040302578642773368,20
56.693,0.043074486169426413,20
56.694,0.045781839906267663,20
56.695,0.048425657601883929,20
56.696,0.051006961140826111,20
56.697,0.053526786002631416,20
56.698,0.055986188870304959,20
56.699,0.058386253455636361,20
56.7,0.060728094634683046,20
56.701,0.063012861007833987,20
56.702,0.065241736015288307,20
56.703,0.067415937750808397,20
56.704,0.069536717624552324,20
56.705,0.071605358030002897,20
56.706,0.073623169170863645,20
56.707,0.075591485201673511,20
56.708,0.077511659831196109,20
56.709,0.079385061530760123,20
56.71,0.081213068481047992,20
56.711,0.082997063380723629,20
56.712,0.084738428229107113,20
56.713,0.086438539183176108,20
56.714,0.088098761576801979,20
56.715,0.089720445177590494,20
56.716,0.09130491974423656,20
56.717,0.092853490935135799,20
56.718,0.094367436607306232,20
56.719,0.095848003533616416,20
56.72,0.097296404556013627,20
56.721,0.098713816182997391,20
56.722,0.10010137663105503,20
56.723,0.10146018430221569,20
56.724,0.1027912966833074,20
56.725,0.1040957296469215,20
56.726,0.10537445712948484,20
56.727,0.10662841115817939,20
56.728,0.10785848219568983,20
56.729,0.10906551976984419,20
56.73,0.11025033335407912,20
56.731,0.11141369346423916,20
56.732,0.112556332937433,20
56.733,0.11367894835944417,20
56.734,0.11478220160844865,20
56.735,0.11586672148445207,20
56.736,0.11693310539584753,20
56.737,0.11798192107674091,20
56.738,0.11901370831112268,20
56.739,0.12002898064252339,20
56.74,0.12102822705041158,20
56.741,0.12201191357722935,20
56.742,0.12298048489256028,20
56.743,0.12393436578345167,20
56.744,0.12487396256232727,20
56.745,0.12579966438620471,20
56.746,0.1267118444830464,20
56.747,0.12761086128300819,20
56.748,0.12849705945409545,20
56.749,0.12937077084327947,20
56.75,0.13023231532547125,40
56.751,0.13108200156389047,40
56.752,0.13192012768631059,40
56.753,0.13274698188241471,40
56.754,0.13356284292806991,40
56.755,0.13436798064273026,40
56.756,0.1351626562864271,40
56.757,0.13594712290291081,40
56.758,0.13672162561548773,40
56.759,0.13748640188196565,40
56.76,0.13824168171489254,40
56.761,0.13898768787297022,40
56.762,0.13972463602915,40
56.763,0.14045273492049906,40
56.764,0.14117218648446636,40
56.765,0.14188318598569477,40
56.766,0.14258592213703086,40
56.767,0.14328057721788676,40
56.768,0.14396732719261623,40
56.769,0.14464634183109207,40
56.77,0.1453177848332167,40
56.771,0.14598181395866952,40
56.772,0.14663858116279888,40
56.773,0.14728823273920394,40
56.774,0.14793090946922716,40
56.775,0.14856674677829179,40
56.776,0.1491958748987709,40
56.777,0.14981841903886542,40
56.778,0.15043449955679755,40
56.779,0.15104423213949142,40
56.78,0.1516477279848111,40
56.781,0.15224509398635888,40
56.782,0.15283643291979665,40
56.783,0.15342184362964076,40
56.784,0.15400142121549243,40
56.785,0.15457525721669629,40
56.786,0.1551434397944699,40
56.787,0.15570605391060974,40
56.788,0.15626318150195534,40
56.789,0.15681490164987644,40
56.79,0.15736129074413913,40
56.791,0.15790242264060078,40
56.792,0.15843836881227932,40
56.793,0.15896919849343832,40
56.794,0.15949497881642252,40
56.795,0.16001577494106817,40
56.796,0.16053165017659876,40
56.797,0.16104266609599491,40
56.798,0.16154888264290029,40
56.799,0.16205035823119232,40
56.8,0.16254714983740234,40
56.801,0.16303931308622227,40
56.802,0.1630531599043761,40
56.803,0.16329753907012975,40
56.804,0.16369980140694979,40
56.805,0.16420095088784736,40
56.806,0.16475457621619777,40
56.807,0.16532570925878981,40
56.808,0.16588963834492307,40
56.809,0.16643070194903062,40
56.81,0.16694108562268378,40
56.811,0.16741964229998585,40
56.812,0.16787075332726925,40
56.813,0.16830324481624523,40
56.814,0.16872937123532317,40
56.815,0.16916387557610318,40
56.816,0.16962313299391388,40
56.817,0.17012438254923776,40
56.818,0.17068504959140651,40
56.819,0.17132215944181484,40
56.82,0.17205184136056012,40
56.821,0.17288892032249992,40
56.822,0.17384659288651022,40
56.823,0.17493618241167058,40
56.824,0.17616696804932019,40
56.825,0.17754608131072969,40
56.826,0.17907846356452273,40
56.827,0.18076687754213824,40
56.828,0.1826119658083642,40
56.829,0.18461234917117569,40
56.83,0.18676475814411578,40
56.831,0.18906419081842044,40
56.832,0.19150409083430348,40
56.833,0.19407653954499157,40
56.834,0.19677245692759182,40
56.835,0.19958180629690295,40
56.836,0.20249379840806647,40
56.837,0.20549709107886563,40
56.838,0.20857998101109965,40
56.839,0.21173058503266501,40
56.84,0.21493700850893882,40
56.841,0.21818749917627792,40
56.842,0.22147058512569739,40
56.843,0.22477519610610008,40
56.844,0.22809076772001058,40
56.845,0.2314073284479439,40
56.846,0.23471556975867369,40
56.847,0.23800689984104562,40
56.848,0.24127348172874183,40
56.849,0.24450825678341434,40
56.85,0.2477049546553679,47
56.851,0.250858090956531,47
56.852,0.25396295396027391,47
56.853,0.25701558168953198,47
56.854,0.26001273077172671,47
56.855,0.26295183842938452,47
56.856,0.26583097894243735,47
56.857,0.26864881586530243,47
56.858,0.27140455121226775,47
56.859,0.27409787274166275,47
56.86,0.27672890037583164,47
56.861,0.27929813269293358,47
56.862,0.28180639432075344,47
56.863,0.28425478495445577,47
56.864,0.28664463061176892,47
56.865,0.28897743763237571,47
56.866,0.29125484982500827,47
56.867,0.29347860906731699,47
56.868,0.29565051957118205,47
56.869,0.29777241594068027,47
56.87,0.29984613507211982,47
56.871,0.30187349187586676,47
56.872,0.30385625873841171,47
56.873,0.30579614859033755,47
56.874,0.3076948014015029,47
56.875,0.30955377388862809,47
56.876,0.31137453219225075,47
56.877,0.31315844725926201,47
56.878,0.3149067926534444,47
56.879,0.316620744509028,47
56.88,0.31830138334065161,47
56.881,0.31994969742660495,47
56.882,0.32156658749018313,47
56.883,0.32315287241573787,47
56.884,0.32470929575091423,47
56.885,0.32623653276398207,47
56.886,0.32773519784451222,47
56.887,0.32920585205634278,47
56.888,0.33064901067330921,47
56.889,0.33206515055010155,47
56.89,0.33345471720243236,47
56.891,0.33481813149208617,47
56.892,0.3361557958330389,47
56.893,0.3374680998544316,47
56.894,0.33875542547451476,47
56.895,0.34001815135659719,47
56.896,0.34125665673338912,47
56.897,0.34247132459985757,47
56.898,0.34366254428674603,47
56.899,0.34483071343726035,47
56.9,0.3459762394180923,47
56.901,0.34709954020299649,47
56.902,0.3482010447726257,47
56.903,0.34928119307834649,47
56.904,0.35034043562041894,47
56.905,0.35137923269233134,47
56.906,0.3523980533433716,47
56.907,0.35339737411081407,47
56.908,0.35437767757153216,47
56.909,0.35533945076055817,47
56.91,0.3562831835012108,47
56.911,0.35720936668804093,47
56.912,0.35811849056011352,47
56.913,0.359011042998159,47
56.914,0.35988750787500046,47
56.915,0.36074836348447259,47
56.916,0.36159408106989044,47
56.917,0.36242512346906008,47
56.918,0.36324194388892084,47
56.919,0.36404498481921466,47
56.92,0.36483467709113493,47
56.921,0.36561143908375321,47
56.922,0.36637567607817001,47
56.923,0.36712777975680955,47
56.924,0.36786812784308326,47
56.925,0.36859708387477957,47
56.926,0.36931499710299787,47
56.927,0.37002220250722151,47
56.928,0.37071902091619868,47
56.929,0.37140575922366093,47
56.93,0.37208271068752524,47
56.931,0.37275015530108557,47
56.932,0.3734083602247672,47
56.933,0.37405758026727437,47
56.934,0.37469805840537929,47
56.935,0.37533002633215357,47
56.936,0.37595370502410452,47
56.937,0.37656930531842864,47
56.938,0.37717702849240464,47
56.939,0.3777770668378016,47
56.94,0.37836960422405297,47
56.941,0.37895481664482511,47
56.942,0.37953287274347824,47
56.943,0.38010393431375944,47
56.944,0.38066815677287291,47
56.945,0.38122568960483538,47
56.946,0.38177667677272509,47
56.947,0.38232125709908588,47
56.948,0.38285956461432269,47
56.949,0.38339172887344691,47
56.95,0.38391787524197385,56
56.951,0.38443812515215703,56
56.952,0.38495259633106016,56
56.953,0.38546140300221654,56
56.954,0.38596465606281938,56
